marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,47085151,REX21JR6ZNUSB,B000IS5J64,189734946,Turbo Jam - Ab Jam,Video,3,0,0,N,Y,Three Stars,Didnt read enough to recognize it was vhs sitting collecting dust so angry,2015-08-17
US,6785429,R32WLTCWIC8U8E,B00003XAMX,366200709,Black Legion [VHS],Video,5,0,0,N,Y,Five Stars,great,2015-08-17
US,28103688,R1ZQJSSARAQOO4,B000W2IY2M,20914387,The Call of the Wild: Dog of the Yukon,Video,5,0,0,N,Y,Five Stars,Great movie from a great book.,2015-08-17
US,16744956,RKEVPXR689CNP,B000LQVKAC,452690062,Polynesian Cultural Center (Portrait of Polynesia),Video,5,0,0,N,Y,Five Stars,Good Value for the money,2015-08-17
US,6785429,R4IV3JDHFR4PP,B0002K02T2,678835263,Stand-In,Video,5,0,0,N,Y,Five Stars,great movie,2015-08-17
US,51253594,R2TMNLOICY4QL3,B00000I214,431705822,Laurel & Hardy: Big Business [VHS],Video,5,1,1,N,N,Essential Cinema,You don't have to be a Laurel and Hardy devotee to enjoy this two-reel classic. &#34;Big Business&#34; (1929) transforms a simple tit-for-tat premise into comic brilliance. Stan and Ollie's escalating battle with the inimitable James Finlayson never fails to evoke hilarity. The best L&H silent and one of the finest shorts ever made.,2015-08-17
US,545617,R3PZ82GSI6G13C,6301907906,429392150,The Maid [VHS],Video,5,0,0,N,Y,and thought I'd never be able to fine it again,"I remembered this movie, from where I used to live, and thought I'd never be able to fine it again, but Amazon had it all along.  Great Super family movie for all.",2015-08-17
US,34594307,R3VK8FHUPLDB34,6304071884,296935320,The Great Escape (Widescreen Edition) [VHS],Video,5,0,0,N,Y,Five Stars,Excellent.,2015-08-17
US,17674930,RIBHXQ8LN52DV,B00000F3JB,393868008,The Final Option [VHS],Video,5,0,0,N,Y,Five Stars,Very Good Movie...quality was GREAT...I would recommend ordering from you again!!  A Big &#34;THANK YOU&#34;!,2015-08-17
US,34358613,R3TT0Q2JRAEUU2,B0000640WR,412465939,Yoga Fusion - Beginner's Basics [VHS],Video,5,0,0,N,N,This is a vet good work out an an excellent instructions by Kim,This is a vet good work out an an excellent instructions by Kim.<br />I wish it was on DVD .,2015-08-16
US,49723379,R1EZZF2Z4NGZZ2,6301072642,943027037,Murder Is Announced [VHS],Video,5,0,0,N,N,repeat viewing only enhances the tale,"Favorite Agatha Christie adaptation, I think if Christie were alive she would agree. There is only one minor quibble and that is the actor playing Rudy--director should have cut some of the footage on his face. If you have watched this you'll know what I mean.  As for the whole show, it is entirely wonderful; the screenplay, the actors, the mystery itself, the delightful atmosphere of a bygone English countryside and era with its leisurely pace of life. There is so much humor and wit in this adaptation (you really have to pay attention and watch multiple times to enjoy some great lol moments) and some pathos as well. The acting just can't be beat, you feel like you are eavesdropping on the actual life of an English village; almost every character is perfectly and organically realized. Aside from some Sherlock Holmes adaptations this is the best of all mystery shows.",2015-08-16
US,12824778,R7PP3LCL1JVAI,6301976215,327894323,Prisoner of Zenda [VHS],Video,5,1,1,N,N,"Ronald Colman and Douglas Fairbanks, Jr.  wow","What a treat for me! I was privileged to view this movie with friends and family recently and I thoroughly enjoyed this movie. I had not seen it before and had not seen a lot of movies with Ronald Colman either. It was absolutely great and just a great way to spend the evening. These older movies are the best. Douglas Fairbanks, Jr. was terrific and the sword fight was awesome. It had something in it for every movie lover. I am very happy that I got to see this movie. Five stars for sure from me.",2015-08-16
CO,43240679,RPDTQSGM787LQ,1558807381,135404863,Legend [VHS],Video,2,0,0,N,N,I didn't like it,"I watched this as an adult. It wasn't good. Perhaps, kids may enjoy this. The plot was ok, some of the characters were colorful, but the direction was weak. I'm glad only 90 min of my life was wasted.",2015-08-16
CO,52450639,R2NAZ25QKLMWOM,B0001FT57I,897258191,The Lotus Eaters,Video,4,0,0,N,Y,Good movie from Canada,Looked for this for a long time. Good movie from Canada.,2015-08-16
CO,12921881,R17UR9NHLEHQA0,964083817,772209442,Fire On The Track: The Steve Prefontaine Story [VHS],Video,5,0,0,N,Y,Five Stars,great,2015-08-16
CO,19414312,R2X1JTOEKB77PT,6303032311,914053119,Fearless [VHS],Video,5,0,1,N,Y,great!,a classic,2015-08-16
CO,49093448,R2QFH7V80RSOM5,6305820775,623565720,New Orleans [VHS] ( Louis Armstrong & Billie Holiday ),Video,3,0,0,N,Y,Three Stars,Not enough music,2015-08-16
CO,13736361,R1DUD4WS7JOA4W,630316823X,780747185,Chiefs TV Mini-Series [VHS],Video,5,1,2,N,Y,Mind blowing and shaking!!!,My mother saw this movie when she was pregnant with my brother in 1972 and she never forgot this movie. She watches this movie every other weekend. Mind blowing movie and shaking. Thanks for offering it.,2015-08-16
CO,44189182,R2UXUPUPVVIJD,6301072650,876563348,Pocketful of Rye [VHS],Video,4,1,1,N,N,"Solid, Though Unexceptional, Adaptation of a Novel That Is Much the Same.","\\""A Pocketful of Rye\\"" (1985) was the forth film in the BBC's first attempt at adapting Agatha Christie's Miss Marple novels for the screen, starring Joan Hickson as the flinty spinster sleuth. Financier Rex Fortescue (Timothy West) dies suddenly at his office, poisoned by taxine, perhaps from the berries on his family estate, Yewtree Lodge. DI Neele (Tom Wilkinson) and DS Hay (Jon Glover) investigate. Miss Mary Dove (Selina Cadell), who manages the household, calls Fortescue \\""an odious man.\\"" His young widow Adele (Stacy Dorning) is having an affair with her golf instructor. His estranged younger son Lance (Peter Davison) will arrive from Africa shortly. Rex fought with elder son Percival (Clive Merrison) over the business. When another murder occurs, apparently following the nursery rhyme \\""Sing a Song of Sixpence\\"", Miss Marple becomes concerned that her trainee maid Gladys Martin (Annette Badland), now employed at Yewtree Lodge, is in danger.<br /><br />This adaptation by screenwriter T.R. Bowen is largely faithful to the book. The character of Gladys, in particular, I found more convincing than the later 2008 adaptation starring Julia McKenzie, which also did not stray far from Christie's work. It's a solid whodunit in an English country home with sniping family members who all have secrets. Christie has used this plot before. Miss Marple is ahead of the police detectives, as usual. But she is not quite as sharp and testy as she sometimes is, and she gets less screen time than usual. I prefer this adaptation to the later attempt, because I like the cast better, and the style feels more authentic. But I wish Miss Marple had been a stronger presence, as Joan Hickson is so good at conveying her intellect and arrogance. This is probably not one of Christie's stronger novels. The film is a solid adaptation, not an exceptional one, with an excellent cast.",2015-08-16
CO,17287506,R39DIXH541AAAD,6303608051,953926992,"Puccini - La Boheme / Baz Luhrmann, The Australian Opera [VHS]",Video,5,0,0,N,Y,and the best production to,It's a classic..and the best production to date,2015-08-16
CO,49647045,R26UKP3CV09QOO,6302136229,422605558,Sun Valley Serenade [VHS],Video,5,0,0,N,N,Unexpectedly great,"This very agreeable romantic musical comedy from 1941 links two seemingly incompatible elements, both very popular at the time it was filmed: Sonja Henie's ice skating and Glenn Miller's big band jazz. It's admittedly fluffy, but is also very hard to dislike.  The slim plot of sorts: Ted (John Payne), a pianist in a struggling jazz big band headed by Glenn Miller (though he is given another name here), has volunteered for publicity reasons to take a refugee from war torn Norway. He expects to get a small child, but she gets the grown, beautiful Karen Benson (Sonja Henie). Karen is too eager to get involved romantically with Ted, the problem is he already has a girlfriend, the temperamental Viv (played by Lynn Bari), who is also a singer with the band. Henie's character is just short of grating - we are supposed to find her a sympathetic character, and mostly we do, even as she tries to steal a man from other woman. When Ted and Viv go to the ski resort of Sun Valley for a performance there in the middle of the winter, Karen decides to join them hiding in the train with the help of the band manager (Milton Berle).  Of course more than the plot, the important thing here is the music (In the Mood and Chattanooga Choo Choo are some of the pieces included) and Henie's skating. There is also a nifty prolonged scene of Henie pursuing Payne in skis (even if the close ups were obviously filmed in studios, and doubles were used in distant shots).",2015-08-16
CO,31198410,R2OFHWG2J8I7P3,6302025214,517862056,Lonesome Dove Making of an Epic [VHS],Video,5,0,0,N,Y,Five Stars,blast from the past,2015-08-16
CO,7558987,R2WA4UC70V8Q8E,B00000K32L,771084423,Lord of the Dance [VHS],Video,3,0,1,N,Y,Three Stars,Got this for my granddaughter.,2015-08-16
CO,20863245,R22MA9Z6TZ38ES,B000BGLRHS,992261393,Tone & Sweat,Video,4,0,0,N,N,DVD DVD DVD DVD DVD,"Had the &#34;Tone & Sweat&#34; video.  Love it, however, why no DVD. Come on Richard I need it.",2015-08-16
CO,16983238,R1HSV4O2FDWI6F,6300184234,957421336,Back to the Future [VHS],Video,5,0,1,N,Y,Five Stars,Excellent,2015-08-16
CO,12921881,R3NLLGFH53M2I4,6301648846,166503395,Carny [VHS],Video,5,0,1,N,Y,Five Stars,great,2015-08-16
CO,37075562,R36YC2FUYCDRU2,B0018CCWNW,213485491,"disney's 11 pack: Hercules (A Walt Disney Masterpiece), Monsters, Inc., Toy Story 2, The Rescuers, Rescuers Down Under, Doug's 1st Movie, B0018CCWNW) , Chitty Chitty Bang Bang (Aniv Clam), Brave Little Toaster Goes to Mars,Atlantis - The Lost Empire (Walt Disney Pictures Presents) , The Great Mouse Detective",Video,4,0,0,N,Y,Excellent but,"10 of the 11 ordered were correct.<br />Received toy story 1, which I have<br />Instead of little toaster.<br />But 11 videos for that low price & free shipping was an amazing deal!!!",2015-08-16
CO,32164866,R1JIPQNP0Z6NTF,6304931875,771512424,Phantom War [VHS],Video,3,0,0,N,Y,Three Stars,I Want to Hong Kong Movies VHS Gabage Sale,2015-08-16
CO,39286934,R3ONOOP6F625ZT,6302658225,809457798,Les Paul: Living Legend of the Electric Guitar [VHS],Video,5,0,0,N,N,This legend will live forever,"I am a long time Les fan one of my earliest guitar influences as a young boy in the late 50's. I'm still playing guitar and grew up listening to all the greats we all know and loved through the years. Every one of them like Jeff Baxter in this video learned something from this master. Because of Les I own several Gibson Les Paul guitars that I collected through the years..<br />I wanted to catch him at Fat  Tuesday's as I passed by in my car over and over again but never went in. Finally I got to see him at the Iridium and man what a night that was. I actually got to meet and speak with him, it was wonderful. He signed the pick guard of my 72 Gold Top and I will cherish that for the rest of my life. I found this VHS in a Goodwill store and it was in perfect condition. I don't understand why it hasn’t been released on DVD but if you can track it down, go for it.<br />Great short documentary and fantastic concert footage of his trio at the time. Jeff Baxter sits in too and boy he is also awesome.",2015-08-16
CO,50090029,R16TE2OT2CT9D3,B00B148ZI8,947332419,Winnie the Pooh and the Honey Tree (Mini Classics) VHS,Video,5,0,0,N,Y,Now my daughter gets to enjoy the stories I grew up watching,"Could only find this in VHS, so we purchased and made a DVD.  Now my daughter gets to enjoy the stories I grew up watching.  I would recommend this bit of history in story telling.  Fun stories.  Arrived on time and in great condition.",2015-08-16
CO,52914033,R6RZ9D4QDK1BL,6302816076,298794939,Best of Charles Kuralt: Seasons of America [VHS],Video,5,0,0,N,Y,Charles Kuralt was the best at telling the stories of others,"Charles Kuralt was the best at telling the stories of others.  The current version of the show, shown on Friday's CBS evening and usually repeated on CBS Sunday morning is good, but no match to the original.",2015-08-15
CO,1599130,R2BCKIAHBW970V,6303444202,467243338,Music Man [VHS],Video,5,1,1,N,Y,Five Stars,excellent,2015-08-15
CO,10485247,R2CMICND8DIL8L,6300178374,44213620,Deadly Sunday [VHS],Video,5,0,0,N,Y,its the greatest move ever made,"Since I'm in it, its the greatest move ever made! LOL!  Doug Alexander",2015-08-15
CO,48427290,R2V37SYOH8Z85N,6302901928,628443073,"Blake's 7, Vol. 25 - Gold / Orbit [VHS]",Video,4,0,0,N,Y,"Gold was disappointing, but ""Orbit"" was pretty good.","First in &#34;Gold&#34;, Avon and the crew attempt to steal the Federation's gold supply. This one actually has a good story in it (essentially a bank heist in outer space) with a lot of action in it. But it was totally, and I mean totally, ruined by its really bad ending. Pity. One star.<br /><br />But it gets a lot better in &#34;Orbit&#34; written by the great Robert Holmes. Egrorian, a scientist who use to work for the Federation, has invented the ultimate weapon, and he's willing to share it with the Scorpio crew... for a price: he wants Orac. This one starts out real slow, but it gets really good during the second half. Four stars.<br /><br />Highly Recommended!",2015-08-15
CO,20798817,RTEDCOCBZN6FL,B00000INCG,276569173,That's My Boy (Box Set) [VHS],Video,5,0,0,N,Y,Five Stars,needed to add to my british collection,2015-08-15
CO,35247062,R3AHE3RHW7AY1X,B0006L0L5M,252446104,Ladder 49 [VHS],Video,1,0,0,N,Y,One Star,Was a great movie up until the end. Thought it was mean,2015-08-15
CO,52914033,R15UHKJE6OWP0K,630281605X,768862922,Best of Charles Kuralt: Unforgettable People [VHS],Video,5,0,0,N,Y,Charles Kuralt was the best at telling the stories of others,"Charles Kuralt was the best at telling the stories of others.  The current version of the show, shown on Friday's CBS evening and usually repeated on CBS Sunday morning is good, but no match to the original.",2015-08-15
CO,52914033,RELVZLPW2WIJ8,6302816068,94315699,The Best of On the Road with Charles Kuralt: The American Heritage [VHS],Video,5,0,0,N,N,Charles Kuralt was the best at telling the stories of others,"Charles Kuralt was the best at telling the stories of others.  The current version of the show, shown on Friday's CBS evening and usually repeated on CBS Sunday morning is good, but no match to the original.",2015-08-15
CO,43252443,R1G540ZKSO8ZF5,B000E13BV0,312446499,The Best of Eddie Murphy: Saturday Night Live (Unrated Version),Video,5,0,0,N,Y,Five Stars,the best,2015-08-15
CO,20183338,R2DSDZF49F3AJ4,6304277520,293744816,WWF SummerSlam 1997 [VHS],Video,5,0,0,N,N,Underrated SummerSlam PPV,"The PPV kicks off with the national anthem being played followed by an amazing video package hyping the main event between Bret Hart and Undertaker<br /><br />1.) Steel Cage Match: Hunter Hearst Helmsley w/Chyna vs Mankind<br /><br />This was only the 3rd Steel Cage match to happen at SummerSlam and it was the opening match of the night! The Mankind vs Helmsley feud was an intensely, prolific feud that had undoubtedly heated up in WWF during the summer of 1997 and this match was probably the highlight of their feud from that year. Mankind takes control of the match in the early going and gets aggressive with the blue blood---slowly turning degenerate. Chyna manages to slow his momentum momentarily, choking him with a belt. Mankind continues his onslaught of Helmsley and tries climbing the cage, but Chyna once again interferes and hits a low blow, stopping him in his tracks. Helmsley sees this as a golden opportunity and hits a golden suplex half way off the cage. Mankind begins tasting the cage as HHH tosses him from side to side against the cold, steel iron blue bars. The match becomes aggressively back and forth as the control of the match shifts constantly between Mankind and Helmsley. At one point Mankind cleverly lifts Helmsley up in suplex position and traps his legs in the bars of the cage, leaving him hanging upside down. Mankind rather than climbing the cage, dives into the chest of Helmsley with a running leaping elbow drop.",2015-08-15
CO,48427290,R1WK7M1DM5LVT2,630290191X,628443073,"Blake's 7, Vol. 24 - Games / Sand [VHS]",Video,5,0,0,N,Y,Games is an excellent episode!,"First in &#34;Games&#34;, Avon and the crew find themselves trapped in a series of deadly computerized games in which the loser dies and the winner gets to keep their life. And the only way out is to play. This is a great action-packed episode with a good story, a lot of suspense, and a few nice explosions in it. It's also a great Servalan episode. Five stars.<br /><br />Next in &#34;Sand&#34;, Tarrant finds himself stranded on an eerie green sand-covered planet with Servalan and the planet is inhabited by a mysterious and unseen flesh-eating creature. This one has a good story in it with a lot of suspense and a few scary parts in the first half, but unfortunately, the episode really falls apart during the second half turning a good horror story into a bland and dull soap opera. Pity. Two stars.<br /><br />Overall, this is still worth buying mainly for &#34;Games&#34; which is a fantastic action-packed episode. And even &#34;Sand&#34; has its moments. Highly Recommended!",2015-08-15
CO,14346847,R1K0RMH90I46U5,6300986063,518431470,He's My Girl [VHS],Video,4,1,1,N,Y,"Cute movie, wish it were on DVD","Cute movie, brought back memories from when I first watched it YEARS ago.  Just wish it was on DVD!",2015-08-15
CO,52914033,R9UL21HHCL77M,6301976932,531295448,Yankee Doodle Dandy - COLORIZED [VHS],Video,5,0,1,N,N,Five Stars,James Cagney at his best.,2015-08-15
CO,16074928,R1R0MXH69Z9AML,784017786,283528388,Denise Austin - Hit the Spot: Fat Burning Blast [VHS],Video,5,2,2,N,Y,One of Denise Austin's best tapes!,"This one is one of my favorite tapes by Denise Austin. I wore out my first one and was grateful to find another copy.  So, this is my second time purchasing it.",2015-08-15
CO,24549266,R1JH0YVWNIBZX2,6300276953,560827500,"Disney Cartoon Classics, Starring Mickey and Minnie, Vol. 6 [VHS]",Video,5,0,0,N,Y,Collection Complete,My husband grew up on these videos and they have been a blast for our whole family. We bought the entire series at various locations and converted them using a DVD conversion software. Perfect wholesome fun when cartoons weren't racist or sexualized. At least people didn't take it racist. they knew that was the facts or product of the time and didn't get offended.,2015-08-15
CO,32544129,RIWK00ZZMM35H,B000MSJL7I,854299984,The High Country,Video,5,1,1,N,N,please put this on DVD!!!!!,Have been looking for a copy of this movie for years. Would really like a dvd region 1. Only found this vhs......waiting,2015-08-15
CO,49543910,R3QF1FJC4IUVZ2,6302415985,769495452,Brady's Escape [VHS],Video,5,2,2,N,N,"This is a great movie, The beginning scenes are worth the price ...","This is a great movie, The beginning scenes are worth the price of admission.  Music by the Hungarian National Symphony, outstanding.  My father was a rancher and flew heavy bombers during WWII so I can relate, but anyone who loves horses, airplanes, historical drama,and good music will love this film.  I have a VHS copy that is well worn, but would buy a DVD version immediately if available.",2015-08-15
US,34354866,R3DJCLD50UW06P,6301290925,654867655,"Walt Disney Cartoon Classics, V. 12: Nuts About Chip 'N' Dale [VHS]",Video,5,0,0,N,Y,love it,Huge fan of the old chip and Dale cartoons. Works great.,2015-08-15
US,38590590,RJDAHZEJ8TVR0,6300208621,235685169,Last Command [VHS],Video,3,0,0,N,Y,VHS movie on Jim Bowie,Appears that tape is a copy instead of an original.  VHS case even had an inventory bar code sticker attached to it.  Video is basically good just a bit washed out in color and not as crisp as a new one.  Still enjoyed watching this classic movie.,2015-08-15
US,48427290,R2Q1AWB3GPJ2K4,6302901936,628443073,"Blake's 7, Vol. 26 - Warlord / Blake [VHS]",Video,5,0,0,N,Y,The final two action-packed episodes from the epic sci-fi series!,"First in &#34;Warlord&#34;, Avon has assembled an alliance with other races and planets to fight the Federation and mass produce an antidote to the Federation's mind-control drug (featured in the episode &#34;Traitor&#34;). But the alliance hinges on the support of the warlord Zukan, and its unsure where his true loyalties lie. A nice action-packed episode. Four stars.<br /><br />Last is the epic series' finale &#34;Blake&#34;. The rebel alliances is in shambles and Avon realizes that the resistance has only one hope left - to find their missing leader, Blake. And Avon thinks he has done so on the planet Gauda Prime. But will the Federation reach him first? A great action-packed, and I mean really action-packed, episode that features the triumphant return of Blake to the series! And even though the ending was not the ending I expected, it was very emotional and made a great end to this epic show. Five stars.<br /><br />Highly, Highly Recommended!",2015-08-15
US,43240679,R2HZMN121OLMHL,792846753,154880355,Strange Invaders [VHS],Video,4,0,0,N,N,very good sci-fi flick,I loved this when I first saw this as a kid and loved this when recently watching. This is one of the better alien invasion movies out her. The story/plot was very well executed. And for its time the special effects were great...,2015-08-15
US,18537082,RS0QAAW4BX2OP,6303577989,426267420,"David Lean Boxed Set (Lawrence of Arabia/The Bridge on the River Kwai, Widescreen Editions) [VHS]",Video,5,0,0,N,Y,Worth buying,Both movies are exceptional and very well produced.  Worth owning,2015-08-15
US,34354866,R1EW4TXC8MVK2S,B0002VR6FY,642269623,A Tale of Two Chipmunks (Chip 'n' Dale),Video,5,0,0,N,Y,love it,Huge fan of the old chip and Dale cartoons. Works wonderfully,2015-08-15
US,417488,R3AGMI5TK9SWIU,B00008VGL4,947402121,Beyblade 3: Asian Tournament Semi [VHS],Video,5,0,0,N,Y,Five Stars,I is just how I remembered it I love it,2015-08-15
US,47205702,R2EPMHI17UXKQF,6303154506,99792184,Hermitage: Russian [VHS],Video,5,0,0,N,Y,Lovely documenatry,This documentary is so informative and and beautifully done. It's one of those that you can watch several times and catch something new that you missed before.,2015-08-15
US,52914033,R2N1N43AYANQFC,6303180337,43413092,One for the Road [VHS],Video,5,0,0,N,N,Charles Kuralt was the best at telling the stories of others,"Charles Kuralt was the best at telling the stories of others.  The current version of the show, shown on Friday's CBS evening and usually repeated on CBS Sunday morning is good, but no match to the original.",2015-08-15
US,26535294,R1BXTTDI1QJVYQ,6305074097,576359265,Big Ballers:the Movie [VHS],Video,5,2,2,N,N,It is sooooo bad it is comical and should be enjoyed by you ...,You have to be a fool to take this movie seriously. This movie should be viewed as a comedy not for what it is. It is sooooo bad it is comical and  should be enjoyed by you and your friends in your living room while your are drunk or blitzed.The best part is when Kash looks into the camera when he is not supposed to I was in tears laughing. Or the beginning where he they were talking about taking over the tears of laughter were flowing. This movie is SOOOOO BAD its a MIAMI CLASSIC,2015-08-14
US,49109381,R3QK089SN1GC7Y,B004NPEHA2,593351854,"The Incredible Human Machine: Explore the Human Body-Its Wonder and Mystery (Collector's Edition, National Geographic Video)",Video,5,0,0,N,Y,This is wonderful! (How could anyone say that we all just ...,"Wow! This is wonderful! (How could anyone say that we all just evolved into this amazing body, mind and spirit of ours! Great teaching tool, too!",2015-08-14
US,23812579,R1A2DI4Y5SHS5B,B000055XA4,484532829,"Tenchi Muyo - Kagato Attacks (Vol. 2, TV Version) [VHS]",Video,2,0,0,N,N,Two Stars,Cancelled the order,2015-08-14
US,28206933,RVDTVU8RIQINR,B00BBND56G,745272701,Original Version Star Wars Trilogy VHS Box Set-1995,Video,5,0,0,N,Y,Got REAL Star Wars?,"This is so much different than the new ones it's crazy! I prefer these in every way to the re-releases though, even the substandard video is cool! I just can't get over the amount of speed changes to these original works of art. If you want to see the Star Wars I made my single father take me to see 9 times in 1977 this is what you want. All of us had them once, then we went to DVD... he who makes up the past.",2015-08-14
US,40943563,R3OB84WWDB9ZXN,B0007ZTRMA,979420593,Wolf Lake,Video,4,3,7,N,N,"Get this SP version (Prism), not the inferior (and inexplicably overpriced) EP Starmaker issue","There are apparently two versions of this film, though to the very best of my knowledge only this one - &#34;Wolf Lake&#34; - has ever been released on home video in any form. It runs just under 88 minutes (including credits) and includes flash-forward sequences at the beginning of the film that seem to have been crudely integrated into the opening reels in some kind of poorly thought-out attempt to 'raise the stakes' or unnecessarily add tension to a scenario that's already rife with it.<br /><br />The alternate version, called &#34;Honor Guard,&#34; I suspect (I've not actually seen it) has a pretty similar running time, has no flash-forwards and its ending is even grimmer than that of &#34;Wolf Lake.&#34; My guess, too, is that this was writer-director Burt Kennedy's original version of the film. I base this on nothing more than supposition and fairly close familiarity with his oeuvre. But I could be totally wrong about that and am open to anyone who knows better telling me otherwise.<br /><br />This film comes at the tail end of the 'backwoods revenge' cycle that started with &#34;Deliverance&#34; and bears some resemblance to other movies in this sub-genre, like &#34;Death Weekend&#34; (1976) and &#34;Open Season&#34; (1974). The cast, as well as the skill of Burt Kennedy behind the camera, elevate what could have otherwise merely been a rote exercise in hippies-vs-old guard rape-&-mayhem flick. It does, perrhaps, aim a little higher than it should in terms of attempts at relevance and depth. But at least it does try and occasionally, even, succeeds, which is more than other films of this ilk do.<br /><br />Plus, you get to see Robin Mattson's boobs.",2015-08-14
US,16293562,R22RG0C45A9YRT,6301929632,174260955,Fontaine: Why Am I Straight [VHS],Video,5,0,0,N,Y,Five Stars,great video,2015-08-14
FR,49273133,R2F2P2WAPANA4G,6301978285,341040419,Tex Avery's Screwball Classics [VHS],Video,5,0,0,N,Y,Five Stars,cartoon I loved as a child and still love as an adult.,2015-08-14
FR,29857462,R152NN19E8J7TQ,375810331,667600242,Arthur's Perfect Christmas [VHS],Video,5,0,0,N,Y,arthur is #1,My grandson loves this movie...he watches it every evening before bed and seems to never get tired of it...great choice,2015-08-14
FR,38001896,R3AFCUM2GEF0BX,B00000F0HK,14398898,The Legend of Frenchie King [VHS],Video,5,1,1,N,Y,Five Stars,Great movie.,2015-08-14
FR,49062346,R2ED5BA6X92DXP,B000006FNM,600964197,Bugs Bunnys 1001 Rabbit Tales [VHS],Video,5,0,0,N,Y,Five Stars,good movies for the kids kids love it .safe for all kinds of kids,2015-08-14
FR,44213343,R1Z9K7YSOPV9RN,6301216113,974724532,Love With the Proper Stranger [VHS],Video,5,0,0,N,Y,Fun to see the styles,"Fun to see the styles, and the city of New York as it was then.  Natalie and Steve in their prime are easy on the eye too.  An enjoyable movie to watch on a rainy Saturday afternoon ... with a big bowl of hot popcorn.",2015-08-14
FR,36177147,R10UY2ITCBZ01I,B0002OXUWO,891013585,Mickey's Twice Upon a Christmas [VHS],Video,5,0,0,N,Y,Five Stars,Grandkids loved it.,2015-08-14
FR,15197782,RQ3F2MHUPKID,B00061QJ7G,702834919,Poirot - Death on the Nile [VHS],Video,5,0,0,N,Y,This is one of my favorite episodes. Good story line & great acting,I have every DVD of Poirot....but I have 2 VCRs so the logical thing to do was to start getting Poirot on VHS.  This is one of my favorite episodes.  Good story line & great acting.,2015-08-14
FR,49062346,R6AYKBNJ0M0DF,6304285116,422709349,Gotti [VHS],Video,5,0,0,N,Y,Five Stars,good movie! good actor,2015-08-14
FR,43232700,R3VUH2IVQ50AO9,B0000639JD,220817855,Death of a Salesman (Broadway Theatre Archive) [VHS],Video,5,0,0,N,Y,Five Stars,This and the Dustin Hoffman version are the two best out there.,2015-08-14
FR,30675128,R12QS1M5V3UN23,B00000FEFP,786816870,Slave of the Sword [VHS],Video,3,0,0,N,Y,Unique & Interesting Martial Arts Film,"Arrived in great condition; but the tape jams periodically and has fuzzy spots.  I don't blame the seller... it is, afterall, an imported VHS.  Still, it's a unique film in the martial arts genre, and I'm glad I bought it.  The storyline is about a man and his daughter who &#34;adopt&#34; 3 other children, who are later sold into nefarious circumstances, and are now back for revenge.  That one of the abused children is forced to become a eunuch, is an interesting story in itself, as the character treatment is unusually contemporary, given the age of the film.",2015-08-14
FR,17550233,R362J5V47NX416,B00029LO0E,560103286,The Ladykillers [VHS],Video,5,0,0,N,Y,Five Stars,Extremely funny and cultural movie by today's standards so many years after it was made.,2015-08-14
FR,24932762,R1ERWRRZY2IY6J,B0007L1Z8I,871204466,Lost in Space Collector's Edition (The Raft / One of Our Dogs is Missing),Video,5,0,0,N,Y,Five Stars,Everything was great.  Great condition. Great delivery.  I love the show!,2015-08-14
FR,48955506,R2ZT46QC8KQMB0,6304434340,971526666,Space Jam [VHS],Video,1,3,8,N,Y,One Star,Item was not in the box,2015-08-14
FR,36177147,R3SH5VKUEKQXJR,B0006IUE3Y,968874059,Sky Captain and the World of Tomorrow [VHS],Video,5,0,2,N,Y,Five Stars,Fun to watch,2015-08-14
FR,49062346,R3AHFO42T29T00,6302918332,758418376,American Heart [VHS],Video,5,0,0,N,Y,Five Stars,I like this movie! you should buy it,2015-08-14
FR,48988922,R1L1DXBPOILZAE,B0000AGQ2O,445349076,Muppets Magic: From the Ed Sullivan Show [VHS],Video,5,0,0,N,Y,Five Stars,AAA+++,2015-08-14
FR,49062346,R3UYOCOEZA683T,630336568X,160133794,First Blood [VHS],Video,5,0,1,N,Y,i thank this movie was kind of funny! A lot of actors were in this movie ...,i thank this movie was kind of funny!  A lot of actors were in this movie it still is good movie,2015-08-14
FR,18740367,R2MW81CT6V7JCC,6301978242,684339597,Sadie Mckee [VHS],Video,5,0,1,N,Y,Hapoyshopper,Great oldie,2015-08-14
FR,25009020,R38W50XWJYWIPG,630018188X,234712203,Sometimes a Great Notion [VHS],Video,5,0,0,N,Y,It was a very good movie.,I saw this movie years ago and could not find it anywhere till now. It was a very good movie.,2015-08-14
FR,45062872,R1MDDGL03OVBMF,6302777011,373913049,WCW: Deadly Venom - The Best of Sting [VHS],Video,5,0,0,N,Y,Feel the Sting baby! A must have!,"What a total classic! It gets no better than this. I'm a life long 27 year Sting fanatic and this is a MUST have for any real fan. If you don't have a VHS player you need to get one if only to see this tape! It's got the classic clip (the whole thing can be seen on YouTube by typing in Sting and Madusa) of her caressing and seducing Sting. It's got all those classic Sting matches from the early years. Even when he injured his knee but came back the same night to face Rick Rude, this tape makes you proud to be a fan. Mine came in three days and arrived in perfect condition.",2015-08-14
US,32957209,R277H764GERY33,6301522893,746955608,Ernest Saves Christmas [VHS],Video,5,0,0,N,Y,Five Stars,So glad I found this movie on here!! I remember it well as a kid :D,2015-08-14
